,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
726,-520.7391,148.40324,-18.63759,1.5430021,-16.525536,-22.709679,-16.152367,-22.678932,-17.655561,-3.4676433,-7.4923434,-8.907046,-5.6816955
727,-501.20035,149.46321,-13.994234,-3.572098,-22.263382,-18.019966,-11.857219,-24.272932,-19.527292,-5.6879325,-8.696414,-9.545528,-3.9703238
728,-532.0484,157.12115,-12.70863,-8.018875,-16.122301,-19.350874,-16.573183,-19.814312,-15.3667965,-5.0107574,-6.338133,-6.6618752,-5.851009
729,-531.6369,142.15794,-8.365877,5.749672,-15.601233,-16.029753,-18.900366,-23.420637,-12.996138,-5.0543594,-9.571346,-6.609639,-6.4063745
730,-515.3639,156.67877,-21.03212,9.753764,-12.571596,-14.781897,-21.942617,-24.241205,-13.481521,-6.470824,-7.5400176,-6.6797767,-8.70699
731,-501.54178,148.05675,-22.205467,-0.84656656,-12.790139,-21.34029,-19.22104,-21.158451,-15.449099,-8.181419,-6.968779,-4.3540974,-8.009567
732,-498.3167,143.58385,-13.364425,-4.5500574,-21.901205,-15.113206,-12.323919,-20.676113,-13.237255,-6.2403097,-8.414245,-6.5940275,-5.707621
733,-545.6436,157.91908,-22.461788,13.106564,-19.897207,-20.882421,-14.442647,-17.453407,-11.785283,-11.331661,-4.8837605,-6.4829097,-8.724757
734,-532.72284,164.09544,-17.680733,0.74144447,-20.91039,-19.546698,-10.503625,-19.126625,-15.836804,-5.1947494,-8.572412,-9.063934,-2.2394073
735,-486.86002,142.00365,-15.21081,-2.9004683,-21.590904,-21.170883,-15.458955,-25.456207,-20.25458,-3.3349104,-10.142674,-10.750465,-6.399708
736,-513.028,136.39859,-7.259554,-7.4682403,-17.676497,-17.624033,-16.186874,-23.524975,-14.767033,-5.2309604,-8.273395,-6.6150007,-6.77636
737,-551.4611,142.19485,-3.3096533,10.897638,-6.0274677,-2.0267842,-9.395404,-3.5722306,-3.6109216,-5.5554037,-6.4298267,-2.1410148,-4.4680157
738,-558.65063,134.40143,-12.681679,9.489141,-1.3361046,-0.10461216,-6.443904,-1.3773623,-3.0571105,-4.0110474,-4.506014,-1.1528952,-5.5686097
739,-508.6879,149.71239,-13.988997,6.302283,-2.7470293,-2.6725926,-7.4825063,-9.05972,-2.77052,-10.865583,-7.246575,-2.3450997,-7.5313745
740,-505.67685,153.71606,-11.831013,9.291885,-7.34337,-1.6591668,-6.0400596,-6.893634,-4.5166526,-8.831169,-5.788235,-2.0022578,-5.2795076
741,-502.01797,154.52649,-11.8197775,3.9545836,0.054778926,-2.3867323,-8.187876,-7.724901,-6.5056705,-11.397561,-8.435278,-4.832464,-6.3041415
742,-489.3836,150.84065,-7.4859004,8.400021,1.1644481,0.5696764,-7.7955856,-5.5376577,-3.6776206,-9.71275,-7.242243,-2.9436593,-5.295189
743,-488.16397,137.29213,0.61096823,3.8502717,2.5403826,-0.15054743,-3.5845928,-5.522249,-2.2412677,-4.8080025,-5.327432,-2.6738281,-7.5771065
744,-521.8455,140.88867,-2.9278224,4.179412,-0.68800676,-6.1531386,-5.5586247,-7.7480507,-1.4245936,-5.3601885,-6.2196054,-2.5342214,-9.398599
745,-509.1969,138.21619,-9.190757,5.5246854,-2.3157377,-7.1847954,-4.877679,-6.674552,-2.6631374,-9.936567,-7.49502,-0.73956156,-10.278602
746,-508.9505,149.33052,-8.409526,9.099746,-2.1982522,-4.18742,-6.7448964,-8.997162,-2.5747685,-7.651777,-7.5733376,-1.2040125,-9.027807
747,-530.0953,150.02931,-11.882382,7.8397145,-6.0174303,-4.457922,-9.923036,-4.006257,-2.8898346,-7.1685104,-6.575858,-1.7628963,-6.5819016
748,-505.09402,166.37851,-15.21215,6.446095,-4.688845,4.330079,-8.912289,-7.2419143,-7.7494764,-11.698738,-7.3157253,-0.18063122,-6.4386115
749,-525.76495,148.83702,-11.403514,7.454802,-5.237358,0.838943,-8.599969,-3.7768428,-6.445182,-4.6789594,-6.78893,-1.5912975,-3.413644
750,-516.42694,152.89734,-12.748035,8.851982,-2.0247324,-1.8789239,-9.591413,-7.3500896,-3.2314205,-7.6361575,-6.779097,-1.1061156,-6.6414175
751,-500.99597,138.29474,-6.3636117,4.370477,2.7610986,-6.5899816,-8.588486,-7.4358993,-2.6846507,-8.324872,-7.2093983,-1.8963704,-8.79268
752,-510.6522,139.25027,-16.969656,16.043692,5.0205593,2.3077679,-7.410604,-7.825481,-4.507329,-10.838848,-7.394321,-0.20031755,-8.964055
753,-542.3742,134.50627,-5.8664374,12.99097,-1.8132322,-1.1175885,-3.345738,-4.6551504,-2.3242028,-8.37736,-3.3111637,-2.567095,-8.652713
754,-509.5722,143.42755,-11.525147,11.600607,-0.7099892,3.2887764,-8.1671505,-5.4862776,-2.7114825,-9.085603,-9.091896,-2.6097457,-4.888223
755,-552.5878,139.63228,-6.5112443,9.580939,-4.166417,1.6392766,-5.9128575,-2.2136617,-4.6897626,-10.907472,-9.877662,-3.709268,-6.3924575
756,-531.4482,130.30997,8.287032,10.361408,3.4833329,0.38774467,-4.407191,-3.74272,-3.0922735,-7.5731373,-6.399815,-2.5850852,-4.7559166
757,-526.04114,127.6224,3.6863089,8.4447365,3.3877459,2.8103824,-6.183417,-5.196582,-3.776316,-10.625977,-8.336823,-3.5706067,-5.0512314
758,-486.8863,152.4302,-18.161758,4.992528,2.080939,1.9110138,-12.839016,-5.9792123,-3.0315225,-15.3682375,-9.243045,-0.37521568,-6.5580077
759,-515.62366,129.67746,-3.4345984,6.1087112,5.7961245,-4.769963,-5.8012037,-1.7412577,-3.0612607,-10.699368,-7.7235146,-3.319185,-7.2597857
760,-512.7788,154.17201,-10.4183855,6.9230394,-4.9399195,-0.273901,-8.904495,-5.0812426,-7.788848,-5.8873568,-6.313138,-1.2435014,-3.933437
761,-496.4947,140.21925,-11.007842,15.555772,-2.5241265,-2.2557285,-5.8707695,-4.723013,-4.100274,-13.263649,-10.590888,-1.2252159,-6.0667014
762,-493.92352,146.8548,-14.667303,3.3891318,7.4052258,-5.0870414,-12.505168,-5.918808,-1.5766572,-16.502922,-8.220495,-0.50082856,-9.5230465
763,-527.21295,139.74222,-11.509523,17.377712,-1.1553845,1.5245162,-10.364156,0.58385587,-1.9129523,-9.174048,-9.231274,-2.0836067,-6.9582486
764,-517.0661,123.73303,3.7362742,6.0898542,3.6204169,-10.718979,-10.375962,-4.1520386,-3.524947,-10.759438,-9.397749,-6.165154,-6.0571637
765,-524.76544,133.32864,-6.0063834,9.040606,12.78638,2.995608,-5.78335,-6.745847,-6.3653502,-9.7656765,-6.1076374,-4.63396,-8.109058
766,-514.2503,154.82542,-15.7116,9.981941,2.7738779,2.6514325,-14.669629,-4.292499,-3.9514742,-11.112782,-8.51067,-1.8960317,-8.477177
767,-510.52673,122.55298,5.1457033,2.9467614,7.788487,0.04422467,-4.4366007,-1.2719042,-1.6709049,-8.251879,-6.7049904,-2.2484248,-5.693041
768,-499.21982,137.13809,-6.246738,-4.9072185,7.760261,0.14089051,-8.1615305,-4.14794,-3.0458283,-15.316711,-11.78153,-0.3318361,-5.729264
769,-524.3117,150.18976,-13.267108,3.4351938,-0.26620427,0.99698496,-6.186745,-3.0650165,-4.6524343,-13.295777,-8.363428,-0.69250333,-3.5901182
770,-505.8449,156.85489,-14.856846,3.509176,4.359862,3.0421777,-10.036423,-6.6644835,-3.7018466,-15.428331,-10.416644,-1.7631152,-7.264349
771,-522.6418,147.90819,-8.41645,4.7645125,-0.59220225,-0.58353317,-8.4911585,-6.0414705,-5.4379277,-6.1996603,-5.031611,-2.1408675,-3.8934216
772,-521.30023,128.64403,-11.437948,4.454002,-1.1988281,-5.1128874,-5.4227715,-3.3840976,-3.6623046,-9.640696,-7.141606,-1.255242,-3.7659624
773,-491.48447,155.80298,-23.036028,11.907225,4.1027975,1.3226974,-12.128206,-3.9423025,-7.4034433,-12.930586,-10.42289,-3.6131933,-5.7572217
774,-481.62173,114.11854,4.595468,-0.59084344,6.1971784,3.6412368,-2.939959,-4.497956,-1.4377128,-6.560343,-6.725261,-1.9405164,-5.2974
775,-499.99973,159.15225,-21.218676,8.641459,-0.12303972,-0.55201966,-14.045417,-2.692233,-2.4929397,-12.881843,-6.2219043,3.1169498,-5.9765325
776,-518.22394,147.63681,-16.040573,7.840377,-2.5483723,-2.215585,-8.034715,-1.6425735,-1.479117,-8.687458,-6.8037057,-1.7215562,-4.823618
777,-523.97125,134.09166,-5.2524543,8.986023,1.449499,-3.4253132,-4.5812182,-0.8788684,0.14945129,-7.1400757,-5.54366,-0.5132679,-2.9525247
778,-513.3632,124.53906,-1.25965,5.531131,-1.630777,-2.6567724,-4.471912,0.49872503,-2.2485213,-8.798496,-5.1150155,-0.94110006,-2.3643982
779,-542.14044,136.34744,-8.797148,8.465689,-2.6882522,-1.096805,-6.917079,-4.903239,-2.5326023,-8.655256,-5.571026,-0.3123099,-0.7557425
780,-509.5009,122.54612,-24.451418,23.644274,-4.452565,8.035587,-8.41924,-2.1032598,-5.114648,-4.1326,-3.3226752,-0.30505025,-6.322063
781,-556.63983,128.67957,-3.816685,4.523817,-3.275639,-2.4939315,-4.399002,-3.271671,-1.5193826,-6.4502187,-6.676846,-4.005302,-1.4231094
782,-493.09424,147.51361,-10.877928,11.334635,-2.7327871,1.9286302,-7.2988977,-7.706844,-6.4396896,-6.63891,-3.878814,-1.3272079,-5.1728644
783,-571.4649,127.43197,-8.918789,10.885432,-1.9373659,1.519665,-8.807036,-1.9353462,-3.647944,-3.5429428,-5.1802573,0.16545744,-1.5347818
784,-547.4086,136.88028,-12.668885,7.2243505,-4.5118237,2.064293,-10.375176,-9.208471,-7.7580585,-5.2282968,-4.547815,0.27961093,-0.77762455
785,-574.42694,132.88432,-1.4687731,10.567417,-4.4533796,-0.37560385,-7.6108646,-3.9541712,-4.9714527,-3.473615,-5.1870303,-2.7732692,-2.4134297
786,-539.73157,134.97238,-11.968733,15.033685,-4.5533752,4.285713,-8.926644,-4.0633574,-6.5371804,-6.2740474,-5.3355594,0.19027759,-2.4452472
787,-548.19037,129.23697,-8.915235,15.682442,-3.2452013,2.778084,-4.7298484,-3.592994,-5.721709,-6.8619714,-4.42581,-2.5963695,-4.004708
788,-576.26044,114.51953,-4.627985,20.297552,-1.3073511,5.8469024,-4.609119,2.3935227,-1.1923987,-2.0414784,-5.9027286,-2.8307464,-4.372909
789,-544.2908,140.6127,-7.301139,11.937204,-3.6954505,0.7301574,-5.3948154,-2.348105,-1.4703213,-3.4178343,-4.7817364,-2.80727,-5.523044
790,-513.3958,148.46404,-9.371999,11.246283,-2.9026241,-3.6490753,-5.636822,-5.9585323,-1.258672,-9.235559,-7.2440877,-3.657338,-7.686024
791,-506.8378,160.2532,-5.289362,9.2858515,-6.986067,-3.2202964,-7.3662033,-8.429783,-4.7813315,-10.4405775,-7.785313,-2.461899,-4.459879
792,-500.31357,152.41995,-21.381487,15.034703,-10.5119095,-1.0170789,-7.685428,-5.378991,-5.700396,-9.16858,-8.348156,-4.180967,-7.5536795
793,-547.54865,157.18042,0.65434366,14.541718,1.1162175,1.4292724,-6.4973335,-10.6794195,-13.123502,-6.479462,-4.4755216,-6.3488817,-3.6005802
794,-582.53644,150.90025,5.672881,16.30752,3.7360008,3.400995,-0.0835139,-9.57358,-8.908109,-1.6055448,-3.7403212,-4.5694423,-1.6988614
795,-532.80475,162.08054,16.279203,0.71952957,5.556976,3.9974575,-5.9837327,-15.358549,-11.799535,-6.709213,-5.481223,-5.9537773,-8.082505
796,-542.2695,170.49141,10.019041,0.34104744,6.3782616,3.6485536,-6.7117443,-16.957836,-11.869376,-5.766481,-5.881267,-5.975394,-6.426948
797,-498.25595,112.26649,33.293434,1.1521212,0.036842704,2.06779,-4.072285,-13.749631,-13.522464,-6.544675,-3.8837245,-5.453956,-5.634375
798,-532.24854,160.05318,16.591246,-2.7288504,3.8489501,3.6011162,-6.51428,-16.772924,-13.509848,-5.9792895,-5.0788727,-6.630001,-5.003516
799,-505.05432,157.59636,18.517822,-4.117767,2.5819974,7.450165,-6.475272,-17.25458,-11.119475,-7.3183107,-5.6910167,-5.4583783,-6.6248436
800,-539.8411,160.09288,17.659569,-1.6957343,4.157607,4.2511983,-5.4665065,-15.567098,-11.485321,-5.7883143,-4.9566717,-5.60087,-5.3868904
801,-546.371,169.51595,12.2609825,-0.8554793,6.108008,4.385847,-5.965883,-17.764196,-13.281922,-6.0169725,-5.3618746,-6.275769,-5.529155
802,-545.4732,159.27184,18.14071,0.5532633,6.7429104,5.9108095,-4.924824,-16.359951,-11.599793,-6.5269055,-6.5374827,-6.3929844,-7.9543824
803,-519.1294,171.00739,7.114042,-0.70593053,6.476312,4.6428065,-7.0699735,-18.590958,-11.273636,-6.314993,-7.8877215,-7.2030163,-5.8194036
804,-527.61285,167.61023,13.764489,-3.0725093,5.067413,5.309085,-7.307433,-17.663588,-10.401904,-5.3150125,-5.5177135,-6.7666826,-7.034665
805,-560.9665,167.30618,-2.716782,18.81173,-2.296432,1.7841433,-4.397387,-12.845254,-11.63047,-4.793602,-7.614091,-5.298533,-3.2806115
806,-536.73395,177.25621,8.899085,1.8323648,8.245944,5.854233,-5.3445153,-17.44874,-10.938566,-6.293622,-6.21758,-5.5153747,-7.9377594
807,-522.86163,149.45282,21.944284,-4.5756917,5.5953126,7.0389013,-7.3774586,-17.59907,-11.512047,-6.304532,-6.052051,-6.7849784,-6.5881767
808,-522.5044,154.90298,18.278093,-3.400795,7.6875415,7.660458,-7.459249,-17.752583,-11.557723,-7.04213,-6.1871243,-6.173209,-6.8387003
809,-533.2858,160.83888,21.015112,-5.1116037,4.4685726,6.186913,-9.067153,-16.813875,-8.656371,-7.104311,-8.035135,-7.0114946,-7.0778646
810,-519.3882,165.1702,14.00771,-5.7166452,5.326892,9.124578,-12.1791525,-14.497127,-8.492883,-11.315672,-5.284124,-6.841006,-8.709888
811,-512.84174,177.7976,10.959993,-8.727197,1.7382287,7.134175,-10.477864,-14.201829,-7.476981,-10.343317,-7.4796877,-7.497071,-7.073457
812,-514.7671,168.56888,10.351924,-5.1598244,5.6842494,10.242659,-10.096422,-15.431014,-6.639178,-9.919951,-6.8105145,-6.726416,-9.877216
813,-501.7524,164.25581,11.815705,-4.6984234,4.260741,8.973593,-9.370723,-15.3601,-7.3521113,-9.704967,-7.614523,-7.2792444,-10.07732
814,-518.3325,163.51863,11.693955,-6.6913085,6.1200223,9.666022,-8.607442,-14.911252,-7.852058,-8.743364,-7.4834976,-7.97457,-7.1671963
815,-517.2135,170.87552,8.811592,-2.9011748,7.7214823,7.7124877,-8.853786,-16.715885,-7.7295866,-8.148286,-7.7732463,-6.548123,-8.826405
816,-531.45404,150.109,18.575796,4.8570533,3.7781901,-0.43270972,-7.264302,-11.100405,-12.7102995,-8.841724,-5.200225,-7.2386403,-4.8071995
817,-516.1824,158.3391,12.4717455,-6.396291,5.3628936,7.7178917,-8.551317,-15.515151,-9.272398,-8.520376,-7.8521,-8.535117,-6.93749
818,-524.4941,165.39897,7.2992067,-6.8124137,2.2760696,10.55232,-8.869456,-12.96339,-3.7878675,-8.829522,-7.1064763,-6.0681252,-6.8420777
819,-516.5825,166.93642,15.263288,-7.806349,5.2930574,6.2305202,-11.777678,-16.105965,-8.11373,-8.489461,-7.323814,-5.616183,-5.798178
820,-530.6747,172.30928,16.403292,-8.384581,5.8311453,4.696334,-13.388057,-15.61775,-7.1162114,-8.077681,-7.045265,-5.6558275,-5.3377967
821,-524.4007,173.8233,8.108132,-1.0384376,5.6202416,8.262598,-9.172588,-15.657409,-7.374673,-9.322588,-8.213162,-5.61894,-6.7850037
822,-540.81213,172.98384,14.878291,2.7861085,13.2868805,4.2323146,-12.020094,-14.982757,-8.984521,-10.21418,-6.6299744,-4.4136224,-10.287738
823,-514.95825,162.74294,11.669325,-6.896463,3.2631152,5.5998836,-9.596426,-15.250485,-7.556276,-7.7148037,-8.183518,-5.551972,-5.0341854
824,-523.5779,171.74168,12.591456,-3.3880248,9.6809025,7.7668934,-9.883278,-17.810644,-9.248482,-8.213615,-8.316132,-6.632381,-8.316119
825,-520.0921,169.80571,11.690109,-1.3526248,2.1072633,7.9181213,-10.322731,-14.9337015,-6.6050715,-9.696529,-7.2620826,-6.356685,-7.407309
826,-506.18887,162.17982,13.469535,-3.9993455,2.9884603,8.546568,-9.444269,-17.437788,-8.044319,-8.862446,-8.036544,-7.9180517,-8.511556
827,-523.3585,159.1636,11.619865,7.4104004,3.5369763,0.08324864,-6.704612,-11.254588,-12.918882,-8.372861,-4.558604,-7.102887,-6.783992
828,-523.17755,164.20158,14.371142,-5.2316856,4.55091,8.864077,-8.520628,-16.802525,-9.937321,-7.028818,-5.6057043,-7.2170315,-7.577368
829,-565.65173,171.50168,4.188355,-3.5191627,7.1779866,4.4674377,-9.37142,-11.956554,-7.346985,-5.7481327,-3.9805865,-5.1867194,-4.795612
830,-538.34174,168.8093,10.181271,-4.798496,6.690597,6.0690255,-12.333994,-15.13281,-7.4312997,-7.681209,-5.2949905,-4.868839,-6.319558
831,-525.1106,174.20758,9.643507,-4.8986053,6.842523,9.385357,-7.347283,-14.763109,-6.637612,-7.5305967,-7.171984,-4.668297,-5.837028
832,-496.96307,171.02426,8.312706,-8.863109,4.370555,10.098807,-10.349878,-18.241602,-8.251043,-8.028599,-7.874301,-6.1164765,-7.2026
833,-534.28235,160.6808,14.7471485,7.0481987,4.747324,-2.663391,-6.9890213,-10.230964,-12.398965,-9.156962,-5.57432,-6.745409,-6.5124116
834,-539.1608,149.9028,17.69792,6.521712,5.254107,1.5482688,-5.3506517,-10.720574,-13.416661,-8.73932,-4.8263273,-6.3257284,-6.1804266
835,-537.8405,159.5398,15.608454,2.4289503,4.413234,2.797165,-4.7740064,-13.045059,-12.534776,-7.0483046,-5.4395385,-5.5762715,-5.0539656
836,-529.24054,151.35207,22.37605,-1.0312327,3.2365289,3.1095228,-4.6194806,-13.813087,-12.359763,-6.646864,-5.74431,-6.4160695,-6.3134007
837,-537.5545,166.19542,15.551896,2.666883,6.190177,5.3804703,-4.332148,-15.693204,-14.132523,-9.263802,-7.8241,-7.2249756,-8.292507
838,-571.02997,132.06584,9.509617,0.4344263,-10.534138,-12.357672,-17.82602,-15.413533,-11.342842,-16.446774,-11.5534525,-3.1282632,-8.59489
839,-566.9735,136.97873,2.168013,0.038751844,-5.933145,-9.541875,-22.054037,-10.3482065,-11.260332,-14.702784,-2.3058403,-1.9513938,-9.344973
840,-528.67426,135.15488,-2.329007,-6.909196,-0.7469235,-15.774398,-20.541115,-11.544363,-13.9297695,-12.497596,-1.2291583,-2.5753918,-7.35248
841,-521.6194,140.67981,-3.3958836,-7.6100116,-4.206692,-15.052983,-19.19523,-10.894543,-16.182673,-11.913392,-0.5332126,-4.1933947,-7.4968224
842,-482.37863,105.57417,5.1600285,-10.524178,-4.7865186,-13.028827,-19.704416,-13.483138,-12.73479,-11.861637,-5.0624743,-2.8148417,-5.463539
843,-552.6249,144.8376,-4.4687257,-5.8471518,-3.7952929,-16.804375,-22.728638,-11.347778,-12.556279,-14.622075,-6.341637,-4.3298883,-7.902329
844,-513.54395,140.79161,-7.8892055,-11.481385,-8.431782,-20.175018,-20.014935,-10.90442,-18.275702,-14.992301,-2.5551496,-4.1133957,-9.013963
845,-489.05588,138.76541,-13.804194,-13.8948345,-7.4982204,-17.725641,-18.737946,-13.843065,-15.836661,-11.246384,-2.6678371,-4.2786026,-7.567864
846,-559.90674,118.581436,4.6431847,1.0615993,4.191206,-9.592704,-16.240625,-7.654902,-11.173147,-11.419167,-3.9239619,-6.431039,-9.289001
847,-579.7399,111.54022,4.764338,-0.5053971,2.8165543,-5.970103,-13.31597,-9.164227,-9.546474,-9.532631,-3.5171943,-4.212936,-9.000441
848,-511.50864,129.21873,2.1227975,-5.196712,-4.4493747,-18.1283,-17.94084,-9.713573,-16.37715,-14.596531,-4.6578927,-6.0212593,-8.780215
849,-497.1036,117.61809,4.2016945,-7.6649947,-3.2043524,-15.405992,-17.304806,-10.053912,-12.420333,-11.746243,-4.18555,-3.6210005,-6.877343
850,-565.72284,139.20235,2.344643,-2.6984756,-3.3602421,-6.616871,-21.682611,-12.864034,-8.948814,-11.1637535,-2.809733,-2.1691206,-7.7669525
851,-534.13385,131.63101,-9.776246,-1.4550394,3.7323284,-15.511001,-19.814932,-12.888796,-16.068104,-11.657433,-4.691521,-7.236891,-8.369862
852,-532.9983,152.55656,-11.067856,-16.565125,-2.9014008,-13.341341,-17.775133,-13.08225,-18.922535,-13.441973,-0.9915102,-4.907243,-9.551533
853,-582.6821,136.91983,-11.594175,-6.538015,-1.96574,-6.3455267,-16.811306,-13.296365,-12.211982,-9.337958,-4.083644,-4.1138954,-8.490612
854,-522.77747,123.410545,-9.472507,-9.75941,-3.8335984,-14.915478,-18.029474,-13.215661,-13.4226265,-10.303148,-4.10554,-4.0796313,-5.2151914
855,-545.3997,135.55669,-5.6048408,-5.512818,-4.384899,-15.46768,-21.366817,-12.1513,-16.130936,-14.321982,-1.8962603,-6.027923,-9.737182
856,-542.74414,124.338844,-3.4270203,-9.915526,-4.8345604,-15.754318,-20.843174,-12.921352,-15.8314,-13.733992,-2.686747,-3.9988682,-7.8502154
857,-550.6665,134.27925,-4.3518786,-3.804488,-0.47884193,-11.822088,-21.305838,-11.727699,-14.945814,-14.951757,-2.817183,-4.9240994,-9.457841
858,-569.2999,150.72815,-8.468949,-6.494813,-4.394773,-19.163849,-24.621973,-10.083501,-14.345983,-16.586277,-4.060163,-4.6255865,-10.239317
859,-543.0043,126.00452,3.0367901,-6.052126,-0.104241624,-13.545246,-19.468077,-12.976621,-13.070903,-10.523973,-3.5964456,-5.725806,-8.144453
860,-564.57825,134.49713,-4.1964445,-2.9016137,-0.6400713,-14.469876,-22.48311,-9.653852,-10.630862,-17.062038,-7.134652,-3.244711,-7.5638685
861,-574.1954,123.62134,7.779553,-1.8111479,1.5150427,-3.9405556,-17.260397,-11.738604,-7.5002885,-8.541802,-3.2407796,-2.1857204,-6.904071
862,-549.8262,139.21141,2.432388,-9.212232,-6.108187,-12.001263,-19.722763,-16.034697,-12.189967,-11.443732,-6.256266,-1.8136483,-5.3443336
863,-543.4082,146.80688,-13.333446,-7.2224083,-4.129452,-12.693432,-21.421562,-15.505973,-15.855157,-12.947397,-3.6094997,-5.4786468,-6.9291058
864,-552.2201,130.14098,-3.876816,-11.501848,-9.493767,-13.561276,-21.14256,-18.066414,-16.579899,-13.543729,-4.569304,-2.4194674,-6.6926866
865,-545.4468,137.2529,-3.936151,-8.424225,-3.5342207,-14.961861,-21.739878,-15.624948,-16.306776,-12.249895,-2.8550775,-3.930666,-8.377148
866,-570.7364,110.73183,7.6487794,-7.017762,-7.167851,-13.082517,-17.152737,-11.903975,-11.744327,-10.343638,-3.8369648,-3.524704,-6.1369476
867,-561.32745,143.16756,-0.15798365,-5.6936483,-0.09658027,-16.648989,-20.962435,-10.614765,-14.605112,-12.128878,-1.5557338,-5.646467,-10.08243
868,-538.2949,110.650795,2.5208972,-4.087475,0.32040328,-14.847163,-17.9945,-10.854489,-14.571978,-12.381646,-2.6820335,-4.2914,-7.633312
869,-511.28433,123.648476,-8.024978,-6.2487736,-2.2126913,-11.543893,-19.135324,-12.779656,-13.829426,-11.706739,-6.910473,-6.907047,-6.005148
870,-549.0011,136.74754,-1.667657,-5.6770587,2.1186075,-9.282089,-19.235807,-12.760018,-14.126181,-13.3908,-5.1456122,-5.789945,-8.220723
871,-539.6765,148.14972,-6.022357,-13.267446,0.13404164,-9.810064,-23.286863,-13.360189,-12.939089,-12.930545,-5.30282,-5.0372915,-7.55092
872,-535.3804,121.63264,4.8038383,-6.9357023,0.779833,-9.076524,-19.773447,-11.549943,-10.983242,-12.003787,-4.530952,-3.5993478,-5.774185
873,-565.9288,140.89523,-1.8401842,-0.45792055,3.5730605,-9.503639,-19.585117,-12.165862,-13.683039,-15.599968,-4.923673,-4.368713,-5.566991
874,-526.50995,133.99802,-12.416062,-7.1582212,0.2313924,-18.633976,-21.303844,-10.177721,-16.16842,-14.336054,-0.2326792,-4.0054193,-9.731965
875,-537.56604,133.90918,-7.8610854,-10.000845,-0.95452285,-16.55381,-22.016249,-10.588,-14.609481,-12.867477,-2.2482207,-4.674009,-7.727024
876,-566.7917,140.38693,-3.7245545,-4.61284,-3.0764313,-13.340464,-23.326004,-10.917973,-13.510674,-14.323573,-3.054969,-5.8828626,-7.567604
877,-530.53625,133.70262,-6.3490505,-2.4551375,1.4029356,-14.773175,-22.620825,-5.766122,-11.678245,-13.53728,-0.57231665,-4.8002524,-7.0162296
878,-560.8862,145.2458,-7.5744734,-2.73809,-2.283844,-14.264384,-17.026325,-6.235804,-12.8572445,-12.797352,-2.0924687,-5.375314,-8.140448
879,-560.7665,129.23521,7.389459,-1.1578609,-1.30875,-15.507415,-16.680965,-10.544482,-16.552494,-13.490092,-2.5867577,-5.548952,-7.921997
880,-585.21936,107.71175,2.2758303,-4.758848,-0.6157883,-10.058617,-14.418256,-9.736356,-10.649942,-8.808159,-1.2864949,-2.5183702,-4.384909
881,-559.113,126.59313,-3.2861347,5.5095243,2.7964213,-12.890827,-16.28298,-7.567607,-14.406962,-14.516696,-1.927864,-4.887351,-10.183568
882,-549.1243,128.07523,0.1551508,-4.4064302,-1.2288123,-18.846329,-19.928354,-10.933916,-16.176847,-13.304062,-0.31735125,-5.1303687,-10.736082
883,-532.4114,130.75146,3.8356023,0.059859846,-7.87408,-14.461217,-20.52263,-12.818931,-14.540502,-15.507959,-2.1668606,-3.384548,-8.729437
884,-552.08405,118.98708,1.8335161,-5.141594,-3.819477,-21.50791,-17.79223,-7.6866484,-15.767954,-12.631578,0.2435165,-3.6592636,-8.062461
885,-493.60455,110.531715,-4.5397005,-13.903269,-6.5132837,-14.785947,-17.77256,-12.687547,-14.816873,-12.317278,-6.570708,-6.1699333,-8.056564
886,-605.23267,133.48895,-4.8089223,-7.081978,1.961753,-13.455821,-20.727896,-11.608862,-11.674252,-12.026432,-4.0278378,-3.4759927,-7.244544
887,-637.03326,129.50491,-2.8818576,-3.7519455,-4.6157446,-8.807566,-25.085085,-17.90858,-8.375925,-12.278443,-7.0188336,-6.1317196,-8.604327
888,-609.6912,126.643036,-5.2579327,-7.280266,-5.2882533,-11.951205,-22.933624,-18.198767,-11.247093,-13.63291,-8.095763,-5.9055753,-8.314216
889,-570.3103,146.68782,-26.216782,-12.766201,-0.8263895,-9.124753,-22.5127,-17.9071,-16.573408,-10.58604,-2.4494212,-8.014033,-6.4086323
890,-584.14087,120.76452,-3.0951223,-7.1354213,2.1503193,-13.300252,-24.019997,-14.868196,-14.304723,-13.203502,-1.9306691,-4.1049385,-6.6393404
891,-602.46344,132.5923,-4.323429,-10.899638,-2.7289746,-12.197312,-17.034231,-10.859728,-14.507084,-11.383024,-2.7315335,-4.565022,-7.190851
892,-568.3847,122.27848,-11.588672,5.006704,9.079051,-11.857211,-23.451004,-11.982299,-10.721588,-11.892778,-5.280756,-6.258404,-5.806955
893,-621.5758,147.07988,-12.201795,-4.330492,-6.1863093,-14.635,-15.793194,-8.915564,-16.54556,-11.286076,-1.8767983,-6.568106,-6.989303
894,-508.65985,115.515205,9.764171,-6.001358,-0.38171318,-11.049679,-19.691929,-13.411006,-13.278503,-13.078458,-5.8344336,-4.7076674,-6.754118
895,-617.81213,136.70671,-7.3441706,-1.5220729,2.7057002,-15.939388,-18.239378,-8.252332,-15.406937,-13.392254,-1.4363295,-5.8415,-7.4175434
